"HouseId","MSSubClass.20","MSSubClass.30","MSSubClass.45","MSSubClass.50","MSSubClass.60","MSSubClass.70","MSSubClass.75","MSSubClass.80","MSSubClass.85","MSSubClass.120","MSSubClass.160","MSSubClass.180","MSZoning.C..all.","MSZoning.FV","MSZoning.RH","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","Street.Grvl","Alley.Grvl","Alley.None","Alley.Pave","LotShape.IR1","LotShape.IR2","LotShape.IR3","LotShape.Reg","LandContour.Bnk","LandContour.HLS","LandContour.Low","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.FR2","LotConfig.Inside","LandSlope.Gtl","LandSlope.Mod","LandSlope.Sev","Neighborhood.Blmngtn","Neighborhood.BrDale","Neighborhood.BrkSide","Neighborhood.ClearCr","Neighborhood.CollgCr","Neighborhood.Crawfor","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.IDOTRR","Neighborhood.MeadowV","Neighborhood.Mitchel","Neighborhood.NAmes","Neighborhood.NoRidge","Neighborhood.NPkVill","Neighborhood.NridgHt","Neighborhood.NWAmes","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.SawyerW","Neighborhood.Somerst","Neighborhood.StoneBr","Neighborhood.SWISU","Neighborhood.Timber","Neighborhood.Veenker","Condition1.Artery","Condition1.Feedr","Condition1.Norm","Condition1.PosA","Condition1.PosN","Condition1.RRAe","Condition1.RRAn","Condition2.Feedr","Condition2.Norm","BldgType.1Fam","BldgType.2fmCon","BldgType.Duplex","BldgType.Twnhs","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1.5Unf","HouseStyle.1Story","HouseStyle.2.5Unf","HouseStyle.2Story","HouseStyle.SFoyer","HouseStyle.SLvl","OverallQual","OverallCond","RoofStyle.Flat","RoofStyle.Gable","RoofStyle.Gambrel","RoofStyle.Hip","RoofStyle.Mansard","RoofMatl.CompShg","RoofMatl.Tar.Grv","RoofMatl.WdShngl","Exterior1st.AsbShng","Exterior1st.BrkFace","Exterior1st.CemntBd","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.Stucco","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior1st.WdShing","Exterior2nd.AsbShng","Exterior2nd.Brk.Cmn","Exterior2nd.BrkFace","Exterior2nd.CmentBd","Exterior2nd.HdBoard","Exterior2nd.ImStucc","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.Stucco","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","Exterior2nd.Wd.Shng","MasVnrType.BrkCmn","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Ex","ExterQual.Fa","ExterQual.Gd","ExterQual.TA","ExterCond.Fa","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","Foundation.Slab","Foundation.Stone","BsmtQual.Ex","BsmtQual.Fa","BsmtQual.Gd","BsmtQual.TA","BsmtCond.Fa","BsmtCond.Gd","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.ALQ","BsmtFinType2.BLQ","BsmtFinType2.GLQ","BsmtFinType2.LwQ","BsmtFinType2.Rec","BsmtFinType2.Unf","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Fa","HeatingQC.Gd","HeatingQC.TA","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual.Ex","KitchenQual.Fa","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Maj1","Functional.Min1","Functional.Min2","Functional.Mod","Functional.Typ","Fireplaces","FireplaceQu.Ex","FireplaceQu.Fa","FireplaceQu.Gd","FireplaceQu.None","FireplaceQu.Po","FireplaceQu.TA","GarageType.2Types","GarageType.Attchd","GarageType.Basment","GarageType.BuiltIn","GarageType.CarPort","GarageType.Detchd","GarageFinish.Fin","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageArea","GarageQual.Fa","GarageQual.Gd","GarageQual.TA","GarageCond.Fa","GarageCond.Gd","GarageCond.Po","GarageCond.TA","PavedDrive.N","PavedDrive.P","PavedDrive.Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","Fence.GdPrv","Fence.GdWo","Fence.MnPrv","Fence.MnWw","Fence.None","MiscFeature.None","MiscFeature.Shed","MoSold.1","MoSold.2","MoSold.3","MoSold.4","MoSold.5","MoSold.6","MoSold.7","MoSold.8","MoSold.9","MoSold.10","MoSold.11","MoSold.12","YrSold.2006","YrSold.2007","YrSold.2008","YrSold.2009","YrSold.2010","SaleType.COD","SaleType.ConLD","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Alloca","SaleCondition.Family","SaleCondition.Normal","SaleCondition.Partial","MSSubClassordered","MSZoningordered","LandContourordered","LotConfigordered","LandSlopeordered","Neighborhoodbins","GoodNeighborhood","GreatNeighborhood","Condition1nums","BldgTypenums","HouseStylenums","OverallQualcat.3","OverallQualcat.4","OverallQualcat.5","OverallQualcat.6","OverallQualcat.7","OverallQualcat.8","OverallQualcat.9","OverallQualcat.10","OverallQualGood","OverallCondcat.3","OverallCondcat.4","OverallCondcat.5","OverallCondcat.6","OverallCondcat.7","OverallCondcat.8","OverallCondcat.9","OverallCondBad","RoofStylenums","Exterior1stnums","Exterior2ndnums","MasVnrTypenums","ExterQualnums","ExterCondnums","Foundationnums","BsmtQualnums","BsmtCondnums","BsmtExposurenums","BsmtFinType1nums","BsmtFinType2nums","NoGasHeat","BadHeating","HeatingQCnums","NoCentralAir","HasFuse","KitchenQualnums","BadFireplace","FireplaceQunums","GarageDetach","GarageTypenums","GarageFinishnums","BadGarageQ","GarageQualnums","BadGarageC","GarageCondnums","PoolQCnums","Fencenums","MoSoldnums","SummerSale","SaleTypenums","SaleTypePrem","SaleConditionnums","LogGrLivArea","GrLivAreabin","NoGarage","NoBasement","TotalHouseArea","X1stLin","TotalBath","Age","AgeLin","VNewSale","Agebin","Remodeled","RemodAge","RemodSale","RemodAgeLin","MasVnrAreaLin","LotFrontagebin","DeckPorchLin","HasWoodDeck","HasOpenPorch","HasEnclosedPorch","Has3SsnPorch","HasScreenPorch","HasDeckorPorch","X2ndLin","LotAreabin","AllSizesSum","AllSizesSumLin","AreasSum","LivArea","LivAreaWt","GarageAge","GarageAgeLin","HasPool","SalePrice"
158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.243150684931507,0.0500268760662787,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.777777777777778,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0525,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.331335616438356,0.24142233312539,1,0,0,0,0.152038700760193,0.578208232445521,0,0.394495412844037,0,0,0.666666666666667,0.5,0.5,0.333333333333333,1,0,0,0,0.5,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.75,0.489208633093525,0,0,1,0,0,0,1,0,0,1,0,0.137111517367459,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.75,0.333333333333333,0.25,0,0.8,1,0,0.375,0.75,0.857142857142857,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.666666666666667,0.666666666666667,0.5,1,1,0.75,0.25,0.833333333333333,0.666666666666667,0,0,1,0,0,1,0,0.8,0,1,1,0,0.8,0,1,0,0.75,0.181818181818182,1,0.875,1,1,0.683161932672389,0.666666666666667,0,0,0.696493020327673,0.370677188196458,0.430773687362319,0.00735294117647059,1,1,0,1,0,1,1,0.352955231039142,0.666666666666667,0.260996415395653,0,1,0,0,0,1,0.794705804058046,0.888888888888889,0.0651472899199738,0.535963900755116,0.590280950381501,0.456645657764717,0.534062002056857,0.00934579439252336,0.954103232652472,0,12.5043236693312
159,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.270547945205479,0.0525929561335857,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.10146252285192,0,0,0,0,0,1,0,0.329195205479452,0.309107922645041,1,0,0,0,0.227021423635107,0.462953995157385,0,0.389425398358281,0,0,0.666666666666667,0.5,0.375,0.333333333333333,0,0,1,0,0.5,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.5,0.487769784172662,0,0,1,0,0,0,1,0,0,1,0,0.248628884826325,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0.333333333333333,0.25,0,0.8,1,0,0.375,0.75,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.333333333333333,0.666666666666667,0.5,1,0.75,0.75,0.25,1,0.666666666666667,0,0,1,0,0,0.666666666666667,0,0.8,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0,0.5,0.181818181818182,1,0.625,0,0.8,0.679026051421765,0.666666666666667,0,0,0.719311393701932,0.479653730902797,0.430773687362319,0.0441176470588235,0.861225031658146,0,0,1,0.0833333333333333,0,0.836748746258223,0.116063263084999,0.833333333333333,0.334001819683289,0,1,0,0,0,1,0.71340992209608,0.888888888888889,0.0693438944853709,0.549729853775539,0.619249112336476,0.494342796942311,0.552652644060959,0.0560747663551402,0.7549091968957,0,12.4486265903642
160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.386986301369863,0.0844983523802846,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.666666666666667,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.285,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.0260511882998172,0,0,0,0,0,1,0,0.571489726027397,0.43418590143481,1,0,0,0,0.36558396682792,0.518159806295399,0,0.513761467889908,0.333333333333333,0,0.666666666666667,0.5,0.5,0.333333333333333,0,0,1,0,0.583333333333333,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.5,0.414388489208633,0,0,1,0,0,0,1,0,0,1,0.278879813302217,0.241316270566728,0,0.330708661417323,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.75,1,0.25,0,0.6,0,0,0.375,0.75,0.857142857142857,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.666666666666667,0.666666666666667,0.5,1,0.75,0.75,0.5,1,0.666666666666667,0,0,1,0,0,0.666666666666667,0,0.8,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0,0.75,0.545454545454545,0,0.875,1,1,0.769506230060926,1,0,0,0.808986464240712,0.629440607277612,0.573144092190624,0.00735294117647059,1,1,0,1,0,1,1,0.712187691898058,1,0.587817474108448,1,1,0,1,0,1,0.754455212029384,1,0.112259172124372,0.65398183520049,0.738270301721203,0.554556985782433,0.632090599759174,0,1,0,12.6760762747759
161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.136986301369863,0.0458996471055645,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.555555555555556,0.625,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.301645338208409,0,0,0,0,0,1,0,0.24486301369863,0.384279475982533,0,0,0,1,0.310297166551486,0,0,0.216803476581362,0,0,0.666666666666667,0,0.375,0.333333333333333,0,0,0,1,0.333333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.5,0.371223021582734,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.666666666666667,0.75,0.333333333333333,1,0,0.8,1,0,0.375,0.75,0.571428571428571,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.714285714285714,0.666666666666667,0.333333333333333,0.333333333333333,0.5,1,0.75,0.75,0.25,0.333333333333333,0.666666666666667,0,0,0.5,0,0,0.333333333333333,1,0.2,0,0.833333333333333,0.333333333333333,0,0.8,0,1,0,0.75,0.363636363636364,1,0.625,0,0.8,0.502617475086163,0.333333333333333,0,0,0.661158289922996,0.575619501610558,0.309576749747468,0.176470588235294,0.556272698490468,0,0.2,0,0.4,0,0.393077235649933,0.116063263084999,0.166666666666667,0.168162182392834,0,0,0,0,0,0,0.569982007998148,0.777777777777778,0.0570038786799771,0.506478091829599,0.498469604007988,0.441709564704765,0.445213085766424,0.224299065420561,0.439329926303664,0,11.9984332807519
162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.304794520547945,0.0579027320105635,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.888888888888889,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.415,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.464351005484461,0,0,0,0,0,1,0,0.238013698630137,0.490330630068621,1,0,0,0,0.427781617138908,0.530750605326877,0,0.563495895702559,0.333333333333333,0,0.666666666666667,0.5,0.375,0.333333333333333,1,0,0,0,0.666666666666667,0,0,0,0,1,0.666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.75,0.522302158273381,0,0,1,0,0,0,1,0,0,1,0.466744457409568,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0.75,0.333333333333333,0,0,1,1,1,0.375,0.75,0.857142857142857,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.666666666666667,0.666666666666667,0.5,1,1,0.75,0.75,1,0.666666666666667,0,0,1,0,0,1,0,0.8,0,1,1,0,0.8,0,1,0,0.75,0.545454545454545,0,0.625,0,0.8,0.800488423678161,1,0,0,0.840520680519658,0.683036551666157,0.573144092190624,0.0367647058823529,0.888328505893839,0,0,1,0.0666666666666667,0,0.872716356052071,0.796799529753294,1,0.448427992984482,1,0,0,0,0,1,0.763243215557636,1,0.0908083459746205,0.608677987125817,0.773797497350937,0.719227810164477,0.740040050958779,0.0467289719626168,0.786555743920172,0,12.9299914847569
163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.253424657534247,0.0508635396947814,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.666666666666667,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.14125,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.54890310786106,0,0,0,0,0,1,0,0.145547945205479,0.480661260137243,1,0,0,0,0.417069799585349,0,0,0.291405118300338,0,0,0.666666666666667,0,0.375,0.333333333333333,0,0,1,0,0.416666666666667,0,0,0,0,1,0.333333333333333,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.5,0.38273381294964,0,0,1,0,0,0,1,0,0,1,0,0.127970749542962,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.666666666666667,0.75,0.333333333333333,0.25,0,1,1,1,0.375,0.75,0.571428571428571,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2,0.785714285714286,0.866666666666667,0.666666666666667,0.666666666666667,0.5,1,0.75,0.75,0.5,0.333333333333333,0.666666666666667,0,0,1,0,0,0.666666666666667,0,0.8,0,0.833333333333333,0.666666666666667,0,0.8,0,1,0,0.75,0.181818181818182,1,0.875,1,1,0.588875268412393,0.444444444444444,0,0,0.735124761907247,0.674258937116077,0.309576749747468,0.0367647058823529,0.888328505893839,0,0,0,0.0833333333333333,0,0.836748746258223,0.558344104433686,0.833333333333333,0.254915141739892,0,1,0,0,0,1,0.569982007998148,0.888888888888889,0.0690123445575852,0.54867393119651,0.588187134246321,0.589873312474665,0.570795259803493,0.0467289719626168,0.786555743920172,0,12.3013828253345
164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.116438356164384,0.0196312136296712,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.333333333333333,0.625,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.377568493150685,0.275109170305677,1,0,0,0,0.189357290946786,0,0,0.1323032351521,0,0,0.333333333333333,0,0.125,0.333333333333333,0,0,0,1,0.166666666666667,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.133333333333333,0.75,0.333333333333333,0,0,0.2,0,0,0.375,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0.428571428571429,0.266666666666667,0.333333333333333,0.333333333333333,0.5,0.6,0.5,0.75,0.25,0.833333333333333,0.666666666666667,0,0,1,0,0,0.333333333333333,1,0.2,1,0,0,1,0.2,1,0,0,0.25,0,0,0.625,0,0.8,0.373834344149784,0.111111111111111,1,0,0.550665551737079,0.428276265271015,0.0462647139798515,0.375,0.332181281140817,0,0.5,0,0.85,0,0.075296484323457,0.116063263084999,0.166666666666667,0.168162182392834,0,0,0,0,0,0,0.569982007998148,0.222222222222222,0.0227497751818983,0.312871099119323,0.272347117970355,0.192252848753152,0.24668081248701,NA,NA,0,11.5444241320296
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0650684931506849,0.0191638037813457,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.555555555555556,0.75,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.169104204753199,0,0,0,0,0,1,0,0.33347602739726,0.358390517779164,0,0,1,0,0.281617138908086,0.226150121065375,0,0.309512312892323,0,0,0.666666666666667,0,0.375,0.333333333333333,0,0,1,0,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.25,0.155395683453237,0,0,1,0,0,0,1,0,0,1,0,0,0.331521739130435,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.466666666666667,0.25,0.333333333333333,0.25,0,0.2,0,0,0.375,0.75,0.571428571428571,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.428571428571429,0.266666666666667,0.333333333333333,0.333333333333333,0.75,0.2,0.5,0.75,0.5,0.166666666666667,0.666666666666667,0,0,0.75,0,1,0.666666666666667,1,0.2,1,0.333333333333333,0.333333333333333,0,0.8,0,1,0,0.75,0.272727272727273,0,0.625,0,0.8,0.607193832714716,0.555555555555556,0,0,0.699253819160123,0.544873174321674,0.309576749747468,0.595588235294118,0.180312473432029,0,0.8,1,0.05,0,0.909926578855695,0.116063263084999,0,0.106819382817047,0,0,1,0,0,1,0.460259326631302,0.222222222222222,0.0331322838794067,0.388776229659376,0.442340832119343,0.46012589345838,0.499458666533022,0.757009345794392,0.0868302722832366,0,11.9316357998284
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.14041095890411,0.0411601112435439,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.444444444444444,0.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.160420475319927,0,0,0,0,1,0,0.122795115332429,0.0479452054794521,0.200873362445415,0,0,1,0,0.163787145818936,0.264891041162228,0,0.246499275712216,0.333333333333333,0,0.666666666666667,0,0.5,0.666666666666667,0,0,0,1,0.333333333333333,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.163360560093349,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.2,0.75,0.333333333333333,0,0,0.2,0,0,0.375,0,0.142857142857143,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0.357142857142857,0.133333333333333,0.333333333333333,0.333333333333333,0.75,0.2,0.5,0.75,0.25,0.666666666666667,0.333333333333333,0,0,0.75,0,0,0.333333333333333,1,0.2,1,0,0,1,0.2,1,0,0,0.75,1,0,0.625,0,0.8,0.539294854912293,0.333333333333333,1,0,0.592018229357527,0.389635016490769,0.451947154575773,0.5,0.238846631457656,0,0.6,1,0.15,0,0.709527380434309,0.116063263084999,0.166666666666667,0.269929515436744,1,0,0,0,0,1,0.514897017893426,0.666666666666667,0.0464714912479903,0.461531367510168,0.342330125790092,0.440712884923674,0.441475794541099,NA,NA,0,11.7558716435806
167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.195205479452055,0.0439739185304634,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.444444444444444,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.173217550274223,0,1,0,0,0,0,0.521031207598372,0.201198630136986,0.504366812227074,1,0,0,0,0.529716655148583,0,0,0.370111057460164,0.333333333333333,0,0.333333333333333,0,0.25,0.333333333333333,0,0,0,1,0.416666666666667,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.25,0.217985611510791,0,0,1,0,0,0,1,0,0,1,0.555425904317386,0,0,0,0.295833333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.666666666666667,0.75,0.333333333333333,0,0,0.8,1,0,0.375,0.75,0.571428571428571,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6,0.357142857142857,0.133333333333333,0.333333333333333,0.666666666666667,0.5,0.6,0.5,0.75,0.25,0.166666666666667,0.166666666666667,0,0,1,0,1,0.333333333333333,0,0.8,0,0.833333333333333,1,0,0.8,0,1,0,0.5,0.636363636363636,0,0.25,0,0.8,0.662851083261149,0.666666666666667,0,0,0.775638456622061,0.758823236384105,0.188635118808156,0.397058823529412,0.313942618030852,0,0.5,1,0.266666666666667,0,0.538788050619602,0.116063263084999,0.5,0.574733503602798,1,0,0,0,1,1,0.569982007998148,0.777777777777778,0.0663145273369728,0.539882166864261,0.63752642386051,0.630231192150405,0.56848223190457,0.504672897196262,0.209735255684436,0,12.1547793511426
